TransactionID,CustomerID,Date,Amount,PaymentType,CreditScore,Defaulted
c9ea356a-7abf-4ebf-942c-b1ae19f738cb,39f2b7a3-630a-4b56-867e-0a9723a921a6,2022-03-04,260.57,Debit Card,615,0
c21c3fb3-a6a5-40ff-93fb-71d0dd326d9c,e961ca72-052f-4be7-878f-8cad0bcc9032,2022-03-04,403.83,PayPal,673,0
7387928a-29a3-4b6d-b9bf-ca38afe9be90,6f619f65-9ae7-43fd-a3cb-56b8d400f069,2022-03-04,221.76,Credit Card,730,0
088dbd82-d883-43f8-8c98-03de12de9e5a,e1ba206f-e7a2-4a16-af0e-e497646e6d6b,2022-03-04,350.91,PayPal,717,0
42d943ee-5197-4e75-8523-d4fd4b7f2183,17349175-999f-468a-9e03-383eb0ae3b25,2022-03-04,200.97,PayPal,646,0
5780be17-12fe-4c2b-9acf-42c5f3a02120,7c4166be-1965-4efc-a86e-3525714faa88,2022-03-04,341.27,PayPal,605,0
29310971-601e-4211-a34f-76b42b8c03bf,99a93fad-282f-47e5-b386-fc844ba548a8,2022-03-04,125.29,PayPal,638,0
f11c0ac5-8c0b-493a-9333-5bc9bb635ff5,06c4f4a2-218a-47c0-9447-c810238aa954,2022-03-04,460.94,Credit Card,565,0
5683ede0-17d5-4563-ba60-ede1e5eb772d,76c96825-6842-47f5-9646-79a44d523294,2022-03-04,239.89,Wire Transfer,622,0
e4aa786d-9d17-4218-bc3b-0de5981262ac,2d44f50e-c4e3-45ed-ad77-ed378aa499b7,2022-03-04,43.43,Credit Card,672,0
6e6b34b9-07ef-4ba8-b45a-6ab37b94a34d,af3b32b9-5bf3-4412-9e85-6dede7b96323,2022-03-04,218.78,Wire Transfer,631,0
9b792afa-2a3d-418d-a754-a29ff143e545,e65c6189-2d14-4d39-9720-8a863da10020,2022-03-04,261.16,PayPal,619,0
0db5d441-2837-4418-af27-c1b9e3c6dedb,35bd0f08-9aa7-484c-a1e8-39c567f77e75,2022-03-04,309.06,Wire Transfer,647,0
f9722cc1-349e-44a9-94c2-9d5c19ec0829,d58ef8b9-fd92-4259-9bc2-959d798f0d6b,2022-03-05,567.65,PayPal,636,0
8dda4ff2-b27b-4bb4-a8c6-90b230a2cee8,fc77c405-38a6-4341-a56e-5a100144aea1,2022-03-05,109.53,Debit Card,687,0
8a45a905-badf-4397-acf2-6429b8d77d2f,c063e4ed-5ade-45d6-91c4-a375204ec480,2022-03-05,570.11,PayPal,583,0
4c2272f3-4811-4562-a91c-f19243e8644b,1f011085-3727-47a5-b89f-057b0873cccf,2022-03-05,167.14,Wire Transfer,676,0
64953d5f-0cb4-4891-988d-f23b3ccff6eb,282a09a1-961c-4ea6-bb0a-71edd6c8cdd4,2022-03-05,88.01,Debit Card,647,0
7daec949-d700-4461-8cb6-b0ba925f8199,88197b4c-4d54-4b96-8b8f-743d8007519f,2022-03-05,111.54,Debit Card,671,1
00fa0eb4-5c5f-48d4-8df4-07b82751ab86,5bb90317-d242-43ab-b007-eee0c7bd7b63,2022-03-05,250.41,PayPal,580,0
d2eaef18-4b67-47a1-966e-cfe36d779595,0b8a93b1-26b6-49a6-af58-a84801f169fb,2022-03-05,76.93,Credit Card,694,0
7af6cd41-99a7-499b-a005-f5e1a97a2846,95c5181b-abe2-48a8-9860-50e96b012fae,2022-03-05,127.04,Wire Transfer,677,0
34fadee1-0696-4d48-98d4-2238331de35c,3d46aa7f-9392-4100-9b32-bc3b0c7acf96,2022-03-05,214.88,Debit Card,733,0
fa207403-4ab4-47e3-a360-76812bbba89d,5fa8f48a-362e-45cf-be57-3ce2a49acb02,2022-03-05,458.59,Credit Card,608,1
1d91fe39-d801-4004-b93b-ed1b14f9c394,9aac8b79-7d49-48f9-b9c7-02ee9e7677dd,2022-03-05,303.01,PayPal,620,1
788fd0cd-65c0-4b93-88ed-abdd4ef03f80,0fd1be3b-9a8c-4492-95b2-59157cba0756,2022-03-05,172.35,PayPal,560,0
43d75413-a939-4bd1-a516-b0d47d3572cc,058cbf65-a568-4f3a-8ee1-ec9d00871d18,2022-03-05,249.6,PayPal,608,0
6334fa2a-8b4b-47e7-a451-5ae01754bf08,a5e55d3a-94ee-42af-b56f-89942f0dfbce,2022-03-05,199.8,PayPal,721,0
61a66444-e2af-4629-9efb-336e2f546033,6074d781-1975-4e62-ae27-488157728c55,2022-03-05,57.86,Wire Transfer,664,0
0b6c03c8-721e-4419-afc3-e6495e911b91,572bcbf9-d778-41a0-af28-1d8e256efea5,2022-03-05,511.54,Debit Card,613,0
436e3c49-770e-49db-b092-d40143675d58,ad50dfe2-b7cb-45a0-b72d-c42160671542,2022-03-05,463.39,Wire Transfer,656,0
907276ea-44c0-4a9a-964a-cb1f39eb038a,1061abba-7e02-4f27-b334-1bf847e0bcac,2022-03-05,157.3,Debit Card,646,0
b24beb96-c092-4b74-a6b0-7ff60fc79913,5a990478-5e53-4d53-bd6e-2570839d8c61,2022-03-05,114.89,Credit Card,554,0
ab0b4cc5-15f0-4a19-98c1-80d2aadf3692,00a10bb3-4f21-468d-9986-13d9f8469cb3,2022-03-05,59.17,Credit Card,563,0
69fb0763-8a9c-46f7-8ee4-e5125802b640,ff5c3815-9451-4729-b312-3d26ba22d6d5,2022-03-05,260.68,Debit Card,705,0
3a3e46b0-96f8-4ff7-81a7-2883f8802878,24832bc9-e605-495c-8fd8-61949f2464ca,2022-03-05,261.86,PayPal,686,0
6319629b-d73e-4bb9-8f9c-a17b8db8dadf,cb3e75c7-4920-4a02-801e-d5203a1669da,2022-03-05,82.9,Credit Card,575,0
f7336094-6b2b-48b9-85c7-f3bed183010f,cdc5ee2b-ba19-4f04-9818-d1aec7963a8d,2022-03-06,201.53,Wire Transfer,643,0
efb56207-ddec-440b-afe3-af13891778e8,be2eaf0a-22ff-490b-b79a-1afefa37efd0,2022-03-06,296.59,Debit Card,614,0
3c53090e-e1b4-4171-929d-674d798e175f,6293ff3b-f65e-466d-9535-40053bfd3c43,2022-03-06,108.49,Credit Card,704,0
6511e61a-1436-45f5-8c81-926079ec533c,7729407f-77fe-4c7b-a0a5-741ea6a0b2d0,2022-03-06,142.57,Debit Card,672,0
08e3f771-b6dc-4d05-9a9b-ccc1e71c681a,c4b4859c-88d3-442b-8826-a9b4ea823045,2022-03-06,141.48,PayPal,594,0
844e250b-e684-490c-923b-78208089b8c5,6078e100-54dd-47dc-88ec-d5e01351ebdb,2022-03-06,87.67,Debit Card,656,0
fb95d0fc-ad72-4d05-924c-de09ccea5031,49b66d1c-bbe1-4a3b-b0eb-6a374a24e243,2022-03-06,144.87,Credit Card,647,0
f3025d16-1eca-4ae9-a5bf-213d9eca381b,034a0aab-71a5-49e3-bebc-7049d67e7010,2022-03-06,36.03,Debit Card,648,0
f2f5b176-2c41-4bd3-b2f4-44abc1d71f4a,9d6ca021-1e46-4cdc-bd76-8a7dc8497cca,2022-03-06,135.73,Credit Card,624,1
363e6ef4-f8df-4c3a-aacb-4fbdfbff8a7d,5a4d6a5f-c1c6-4f79-b1ea-44de4bb38a82,2022-03-06,137.39,Credit Card,651,0
0aeccec7-204d-49da-b156-7f2acef74829,b3054c89-9d41-401d-ad7c-61a73220b757,2022-03-06,158.82,Credit Card,607,0
aee14f87-fcff-49e3-940f-f5896c624c2c,148d31ad-eb84-4764-9aba-9ef9e995888c,2022-03-06,236.54,Wire Transfer,590,0
d2938e6e-ff4d-4930-b3b0-fb536f75ee8a,7fbb667d-f95a-4a97-b38c-5016ab8a5d03,2022-03-06,54.59,PayPal,587,0
98550b1e-d588-4c1c-a5db-5946a091e5b4,b624c283-6bb4-4123-b81d-42726d8b643e,2022-03-06,65.09,PayPal,597,1
ba236c22-e92a-4b97-91db-1a374204d733,5837c2f9-0ef4-4cd8-9709-044b6d9222bb,2022-03-06,85.71,Debit Card,671,0
16476e3f-1127-4207-8eae-1325ea074d80,a5ea0d8f-788e-45c1-a8a9-4ed52d427251,2022-03-06,49.09,Debit Card,672,0
8d536c75-65b9-4e94-8e6d-e263635a775d,11202099-6b07-4a47-8279-749be575eeb5,2022-03-06,255.89,Credit Card,723,0
850a48d4-46b5-48de-9b4b-b8eb537d0bd1,9353e111-c8a4-41f7-86c8-e1aa20016ab7,2022-03-06,104.56,PayPal,638,0
032a461a-df9b-4c1f-aacb-1f6d7549c9f9,d24519b3-1627-4558-8dc4-276428fdb02e,2022-03-06,162.64,Debit Card,685,0
966b62ea-9f80-496b-b34e-356ac95b61f8,7a0eea44-5237-476e-a5e3-862eb3466a56,2022-03-06,79.38,Debit Card,652,0
1cce08e9-6b6a-4061-881c-8d3185c69fbf,a984af6c-6822-42cd-8e10-d0458c2506c4,2022-03-06,124.42,PayPal,664,0
910c4cb7-25f0-4b0a-a64e-f59d6a18e5af,9ffc9099-b8ab-4113-8c12-41a512fd66db,2022-03-06,208.64,Credit Card,690,1
f6ff3521-c225-4530-952a-53459682d9ff,3ef3ba21-21cd-4ab6-a7e7-bad60f53e8c5,2022-03-06,216.03,Debit Card,679,0
1b0ae22e-ecc8-47a6-99a6-f80ef08ce6c2,640aeae7-1d27-4e2b-acd8-19c611ba33d4,2022-03-06,67.74,Credit Card,655,0
c926a021-19da-4262-8790-3dc5900c0af7,ae044525-8c0e-4204-a045-b3f37a7c61f7,2022-03-07,156.48,PayPal,619,0
e1509425-891f-4683-9e12-dbf1493d6196,62e9ee62-0627-4321-b119-bde0ed67864f,2022-03-07,80.59,PayPal,663,0
439e754c-6930-46ea-a0bd-a1ee5807cf74,a1f2cce6-7a52-41d5-936e-8d21a113384e,2022-03-07,152.04,Debit Card,718,0
92701d60-7c4f-48e4-a7a0-2a3d620f230b,3efebc12-55d6-4279-b459-f7526d75c096,2022-03-07,97.34,Debit Card,658,0
2c154804-0997-49a3-b919-955c9be4f19f,af17b2a6-32cb-4134-a6b2-fc9a22af0844,2022-03-07,532.85,PayPal,630,0
9e45455e-24d3-4751-a729-4d3c46818a88,5b117f20-8a05-4e06-9f83-c18b7c7dca05,2022-03-07,295.42,Credit Card,691,0
66d71d97-b193-48b8-ae49-c0799bd0d4c7,de771787-1255-4f58-a7c2-8d0c95f5442f,2022-03-07,222.85,Credit Card,580,0
e1035e1c-e3bb-42ae-a552-ac5309eda6f5,a2c11893-d198-4560-a0e8-b47c2357ddeb,2022-03-07,133.19,Wire Transfer,632,0
0c9e5550-3cd1-4f3f-b0c5-827854dccba5,a5a9c1be-48d3-4f98-b870-2def844e19ff,2022-03-07,301.32,PayPal,600,0
44c1f1b5-ebbb-4763-b9a7-e63bbee975da,387dd826-6a01-4abc-9e1d-47af833ba35e,2022-03-07,159.99,Debit Card,643,0
567e642e-052d-4b9a-9f58-4603e5a3d8e9,1547c5db-1573-423d-bf7b-a12ae95f9710,2022-03-07,497.66,PayPal,712,0
4f9a5f98-4d95-4273-8b2c-c805d1403430,9b34c649-26f8-43c6-9886-8d4d493bafc4,2022-03-07,322.14,Debit Card,682,0
dbb54645-7dda-41b6-97c4-caed47c4cc51,0a4037eb-0585-467d-b14b-f2c94fc2fd2b,2022-03-07,123.69,Credit Card,556,0
f8f58a26-1924-4644-af52-7666b23909f4,3eade9ec-bf17-494f-b05f-a9e707672b82,2022-03-07,460.81,Debit Card,619,0
4cec495b-2267-46e3-ba5b-6ac5de703b72,c5dd5f8b-562e-443f-9486-8d2d741c3cde,2022-03-07,133.74,Wire Transfer,575,0
c626e38f-716f-4276-be64-ac2af96671a5,c099739c-91de-413f-bee3-73b4e88859dd,2022-03-07,553.15,Credit Card,702,0
ba92992e-44f8-453c-9224-6d05d3692867,b2676a5d-e869-441d-9089-94b189b21c3b,2022-03-07,477.03,Wire Transfer,620,0
16db80db-a543-448e-9adf-e9816ab19e15,b3fa5d5f-3e48-4c18-9faa-e65726044516,2022-03-07,207.82,PayPal,653,0
e9d6bb7e-361d-4014-b114-56de301c8db3,24a8d5fa-3509-4022-92b9-ee57b281b0d1,2022-03-07,37.53,Debit Card,656,0
7c059799-bdae-4eff-a83c-510ed2efa93b,9974c84e-5836-4e9e-aff6-6a794278a00e,2022-03-07,196.25,Credit Card,660,0
5fb8944d-de00-48aa-8439-6fc0c26e2706,d9f91100-8090-4f22-a059-b9f3a8a0edf5,2022-03-07,61.35,Debit Card,505,0
ca9f1d59-83e8-4700-8e63-813ed22e3226,356cd31f-9cd3-4be5-a146-fc90614e27f0,2022-03-07,99.86,Wire Transfer,668,0
b5a6571c-4fa5-435e-90cc-460428b26b1b,c1456f26-7a8f-46a2-b88c-d2b020769df3,2022-03-07,106.31,Credit Card,622,0
c7cfeca8-22b9-424c-a744-3fb881bd55d5,4202c418-b6ae-4b91-890e-2e44f6e5a7b1,2022-03-07,60.85,Wire Transfer,692,0
9194821e-e11b-40d4-8637-9f04d9ee7dc9,8dc22e35-a8bb-4de9-bdaa-e2b31a70a81a,2022-03-08,196.79,Credit Card,660,0
e00bd534-3158-41fb-ac7a-0d3107692583,7f36f4a1-aed9-4391-8d2b-a7af33a2f7b9,2022-03-08,90.1,PayPal,681,0
0ec0ad4b-d644-4a9d-b362-d476d53ae57f,1252f53b-91f3-411c-97ad-fb9369a8f894,2022-03-08,138.64,PayPal,613,0
0cf173f9-74d9-41f5-8877-58043fde9814,e540967a-5740-43b0-bc45-400ae1e3f5cf,2022-03-08,107.06,Debit Card,593,0
32f8dbab-b462-43e8-9c41-8a83eb04159c,23b3b81b-8617-4aa0-ab5a-83cc35d6d4be,2022-03-08,237.26,Wire Transfer,694,1
76d70561-d2d1-4ef5-9e4c-4fd1462363a9,c768d2e4-192e-4dc1-9820-9c030a8ef997,2022-03-08,225.18,Wire Transfer,678,0
ec4e8cbb-a2aa-478c-a59e-0258814ff657,07c3f5bf-deec-416f-aad4-1a734658b22e,2022-03-08,130.0,Credit Card,661,0
3defa7ba-07d2-4d4d-ae61-716a1fb621ae,5a64b5e8-cdc7-43a0-a349-2ba3d084b7df,2022-03-08,245.68,PayPal,661,0
7233d5af-9813-4da1-bd21-20ad5f59fb4d,64965ca5-6d8f-45e7-b348-c8b029e61c7b,2022-03-08,381.0,Debit Card,671,0
797e3984-ded7-43ef-b5e4-a9c12d761ffa,71f326a8-6e5b-4d9f-af19-e9124af75f8c,2022-03-08,16.34,PayPal,585,0
5820b3f2-5989-4d6c-8d24-34f9963dc8bf,38677af3-e077-4fce-8b03-1bc6dda4fad5,2022-03-08,102.01,Wire Transfer,703,0
42378962-e4fd-4c34-9670-7a2129dc073e,1048fc1f-5e69-4168-a332-6293df1aebe7,2022-03-08,72.64,Debit Card,642,1
1723ecdb-b058-4256-94b3-e8cfbfbbeab3,2ede3ede-7ce3-4a45-a4fd-f258ce3413ea,2022-03-08,94.47,PayPal,643,0
0cb5ee5c-62f5-47c2-8706-fec248fa4e98,f16cd8d0-50e0-4efe-8797-222cfe50fbba,2022-03-08,12.53,PayPal,629,0
c7a2f280-927f-4103-9a94-08c029b44cb1,cecbe1f1-f655-4ac6-b879-b941586dda5d,2022-03-08,15.44,Credit Card,526,0
38aa76df-db6b-439b-b6dd-9529f704d72f,f33f24e7-7d2f-40ae-bfb8-60cbe8dab4dc,2022-03-08,110.12,Credit Card,678,0
34ec5264-ad7d-4f81-b9a0-f145a5bab050,646a9ebf-ac32-471b-9d8c-e9d0d59cbab8,2022-03-08,107.54,Wire Transfer,600,0
83666636-68d5-46b8-a6ce-6d7a44e2a94b,62ca8797-c059-486e-ae2b-918650634f9e,2022-03-08,417.83,PayPal,655,0
f796611f-c7c1-4b1b-9d58-631b052226b9,6925c72b-fa38-45d4-b821-884b9d1490d3,2022-03-08,185.58,Credit Card,608,0
795e6f2b-0247-4360-aea4-a441c47fa57e,82e52a40-70f8-4c5d-8768-462a429b01a5,2022-03-08,241.27,PayPal,632,0
2c56e0cd-a5ba-4472-a1df-5609e959137f,28e4e653-6d05-417a-96b3-c53b4b2327aa,2022-03-08,1361.02,Debit Card,630,0
3948fe22-022a-4dda-8d05-79e299e4704c,cd5afc3f-d06b-4dc5-8757-b52b2a28e8cd,2022-03-08,503.19,PayPal,607,0
f168c605-ce1a-4669-9bbc-6cbc409ca8f2,5e1b914d-b549-4451-89b8-ff0a93e7d699,2022-03-08,160.86,PayPal,638,0
b599277f-f78e-49e8-b676-291d4e329b4b,4e8c378e-058c-45ca-9ecc-e184d4991725,2022-03-08,117.68,Wire Transfer,625,0
e53e5f4c-6c7e-4a2c-867f-358ba48aa108,509d612c-2359-4a56-a01f-15496823c869,2022-03-09,103.39,Debit Card,597,0
7580e4e9-5945-4186-9a01-8d296060b1eb,941ec447-69cc-4010-b565-1938017cff67,2022-03-09,212.93,Debit Card,708,0
4d59616b-7779-457f-b7dc-8c784082fcda,6b36e98e-9146-4a8c-b87f-7210212e5fdd,2022-03-09,118.5,Credit Card,609,1
9fa4a627-d306-48be-8548-867bad5cba24,edc6722f-88a9-44a1-a211-5e1753b5af5a,2022-03-09,59.2,Debit Card,678,1
01e187d8-1a31-4044-95a0-f35665abc9ff,249b4a0e-1c1f-489f-9bd6-ed4a55741a55,2022-03-09,106.67,Wire Transfer,683,0
f76b9723-a990-4071-bfda-9a9382f29004,ddca4b45-0de2-4365-ac13-30dfd18432b5,2022-03-09,217.36,Credit Card,696,0
8fbba749-5fcd-459e-96e1-8109d7e174e6,c02d7852-205a-40de-8413-0c746bf49fd0,2022-03-09,271.75,PayPal,622,0
485d831c-9bea-4529-9801-7a2fa5b83693,b60199e4-6afa-4130-a035-7af57282e9b8,2022-03-09,537.36,Debit Card,640,0
7b53359e-1bac-4d0d-af35-b30b4c68eb17,f1d5181f-98e7-45ea-ade8-1ea27e002a34,2022-03-09,179.65,PayPal,641,0
46c79b36-fd05-4963-9616-af7e1057a002,b3c052a8-51cf-4712-bd5c-a81b3b3e0420,2022-03-09,396.18,Credit Card,676,0
46e1ee40-dc8a-46a7-933c-2ed5a3fe0479,95952125-70db-45f9-9d27-d39d0593b210,2022-03-09,142.77,Debit Card,637,0
f3c2944a-b60a-4dcc-a7f7-745142da8609,af50061f-41e5-41fe-b72b-b847c712823d,2022-03-09,158.52,Credit Card,672,0
30385dd7-4c7d-4313-a6c6-81b0e4729be5,23739fe7-ddd1-4868-84f0-3f5be09912de,2022-03-09,152.11,Credit Card,637,0
3d846fc9-c3f6-4136-846d-5a3b2661c426,1c392667-9355-4e00-a188-966e12acccff,2022-03-09,195.95,Debit Card,705,0
db7904e0-ce30-461d-8e88-c8ece651e3e1,c8573376-de61-45bd-afe4-e2144d18f030,2022-03-09,305.94,Debit Card,649,0
6772fe9f-999b-4859-8f5e-0f0bcd67b5df,011e6a9d-e6aa-4fe6-9f0a-1c6ba8205206,2022-03-09,114.5,Credit Card,643,0
23d26b8d-ae46-424d-91d0-5ef3a91883fc,32256d64-c994-4eba-a5b8-5a8e2fa0bdbd,2022-03-09,76.21,Wire Transfer,666,1
7f53d344-a7c8-44e4-8684-3c86b8a60402,7622d679-7e51-471b-a49a-4f584aeedf72,2022-03-09,322.92,Debit Card,731,0
e82b5b36-4269-428c-8bac-bedfff5a229e,b087e0e9-db66-4e25-bbe5-32188cd39b4e,2022-03-09,307.27,Credit Card,619,1
bc9a7998-6365-4c2a-a793-cb096b271eff,ab0a9408-b301-4c84-9ac7-2a71ef56cb9e,2022-03-09,438.24,PayPal,701,0
fea82e3a-b544-41cb-9541-0a9d090aaa93,49709b55-0199-4165-b2f3-b59fbadc2d2d,2022-03-09,100.22,PayPal,609,0
57d9cbb0-309e-47ba-90e6-56e592715f6e,7e24a483-f8f3-43d1-984a-a3d5e92425d6,2022-03-09,138.75,Debit Card,652,0
afb28b3d-38ec-4b4d-b69f-5eabb9ff2c29,dba3e45b-76b1-4e05-9136-7d62b9191ede,2022-03-09,331.27,Debit Card,610,0
79c9c839-c8ef-4377-a368-84f588ddd880,1dc06c56-5fa2-4598-a30e-8584e09187e7,2022-03-09,113.41,PayPal,631,0
5bc677ca-abff-4286-b0cf-9d73e8121ef0,b2b7a188-4a93-43ba-850e-7e3add305848,2022-03-10,263.78,Credit Card,616,1
2b843ef3-d86d-455d-8cd9-916481df62f4,0633c388-757e-4b17-8d4b-e935a7caddeb,2022-03-10,143.26,Credit Card,684,0
8ee9581a-e061-465f-a859-6f8cd73418fe,9c68253f-a654-458b-baec-f60f341fe701,2022-03-10,212.1,Credit Card,625,0
7885187d-18fc-43b7-8b35-6e9a2e5eeb6a,4ae8285c-17f6-44cf-a24a-d577879a67ac,2022-03-10,58.07,Wire Transfer,676,0
b9a5d4d0-4237-41f1-bdac-dc5e20c0f275,d743a4cd-ae3e-4c98-8e35-490d73e99f68,2022-03-10,177.91,Debit Card,623,0
e9a1c6d5-c34e-4baf-8f1c-b2ccceef9fa8,f28f2eaf-fc2b-4b51-b199-2de9f263ba35,2022-03-10,375.87,Wire Transfer,649,1
e64b9b37-ae01-4122-b269-921c2edd9141,316ce558-3e36-4321-8630-169024de61bd,2022-03-10,288.52,Wire Transfer,722,0
38e59b27-16dc-4a6e-a789-077055ec024a,e17e22cf-bb2b-4475-a525-c6d171d857b8,2022-03-10,71.73,Wire Transfer,612,0
df162ec3-be84-4aa2-b92c-04da5af3da5a,ed2ccc5a-0e5c-469b-b183-adf927f38c77,2022-03-10,509.33,Wire Transfer,613,0
e3082ddc-c9c0-4b7d-aba4-170b4e9d23e9,450cc687-b402-4e90-b2df-1a53914035e8,2022-03-10,360.46,Credit Card,637,0
95e7f614-42b4-4281-9f26-946654d1332a,ec2adb5f-b7bf-4049-9064-5aa451106091,2022-03-10,60.76,Debit Card,649,0
1e26ed31-d9e9-4758-b6b9-04364b46ef33,c414777b-6673-4343-bcfd-24be650b8d2c,2022-03-10,107.28,Debit Card,681,0
a267d32f-ddcb-44bc-8dbd-c5da787515b9,653a8465-0302-4844-b1fd-053bbad70c04,2022-03-10,64.09,Wire Transfer,652,0
9ee339ff-f1bd-4598-948f-664a9565257b,383ee51f-a150-4dd7-a830-e63b327722a7,2022-03-10,216.44,Debit Card,662,0
31cd9f6e-e3b1-4d36-b8e3-6397123b31cf,dce683a6-d944-4ec9-a3ff-fc04abc041a3,2022-03-10,103.35,PayPal,592,0
ae423568-de14-453b-9eac-41d9801f4909,852d23cd-ced9-4eb2-bac2-a13bc8a8a522,2022-03-10,21.63,Credit Card,665,0
69c165ae-4c61-4ae8-87a3-7f1061b512ed,1ce20449-011c-453c-b351-6dac6d248547,2022-03-10,157.96,Debit Card,666,0
26996aab-daaf-4529-9eef-f82a0dd70158,e21eb19b-2368-43c1-bd0a-5f40113ebdde,2022-03-10,314.18,Credit Card,683,0
57b936b0-3346-4332-be0a-824e232a5e82,06edd6bb-26cb-450a-9350-1f5bcb34dc5e,2022-03-10,180.7,PayPal,633,0
e4917f7d-91c4-4efc-bcb8-96bb68c0cbef,0c8bf152-d74c-4860-b2fb-62c6d25b53f5,2022-03-10,247.14,Credit Card,649,0
24aa5685-7523-46ce-bc95-0bbae8184f34,ad071055-b854-4254-a35b-8688e42ef1b2,2022-03-10,193.82,PayPal,685,0
2e2bdc6c-b736-4c4f-9cc5-d97550fe8199,eb08fc43-80dd-4f64-8acc-2c22849b25b6,2022-03-10,280.24,Wire Transfer,597,1
55273407-7cd2-492f-94b0-0f62c768b07f,d12de8e2-6340-4148-a062-50f244b74a0b,2022-03-10,206.79,Debit Card,560,0
503be788-2d44-4af8-bc94-76b1a18b5d15,dea3352b-f6f5-46d1-85f2-b7ac40ccf2e8,2022-03-10,151.32,Wire Transfer,594,0
73b9c2ac-0134-476b-8ed9-fa95a26e865b,fe2b7fe8-3460-40ec-b41b-36b58b0b0789,2022-03-11,179.01,Debit Card,618,0
c606ddc4-c2dd-401d-b59a-15334605ec0e,d95f9ea0-6c40-46e2-b667-7765c0b3713a,2022-03-11,449.08,Wire Transfer,703,0
288f3435-c3b5-44db-9387-03c92b29bf36,618ae5f3-9385-4784-acfa-5a70738c410c,2022-03-11,257.11,PayPal,751,0
c79ddb62-c379-44c1-8903-94ea7d54ec82,826f2b7c-ca3c-4cf8-b26e-5ef705df756b,2022-03-11,71.5,Debit Card,604,0
6f07b60f-9d4e-4b5d-a120-bfba1689e0b8,b0fb843c-fa31-446b-b041-d9612a983f49,2022-03-11,176.87,Wire Transfer,645,0
6dd49c96-6744-4b9e-aded-cba5a22c3d4f,7faf15be-67cc-4df3-9af1-cbf08a4e4e3f,2022-03-11,213.64,Credit Card,623,1
0131ff3b-6221-4670-ba36-e788f71fb9a6,15f697fd-a35c-49f7-bd74-f9d3b949c125,2022-03-11,147.42,Credit Card,674,0
bb0c7919-330c-4ff5-88a5-fa0d09a85dc5,023befcb-6195-44ec-b4f3-d38db28307d7,2022-03-11,21.77,Wire Transfer,663,0
e45a87e8-039a-4ed5-b337-b2615f8392d5,ad5b9058-a3de-437c-95e7-cbb3da10f64f,2022-03-11,78.44,PayPal,606,0
87f1d48c-d54e-4948-81c0-c5e3527c8f50,4939ef9b-ead7-4ec5-9b49-74a540d15c15,2022-03-11,118.77,Wire Transfer,618,0
010e4265-ad3f-4dd4-8496-26ba30c9a2be,ea7dbecd-e06f-40d4-af53-5f89e401ce0f,2022-03-11,548.44,Credit Card,642,1
39ec8ca1-3fb2-4f47-bbcd-6c18a06e8de5,8ff251cf-0626-4f70-a211-95229971e205,2022-03-11,237.62,Debit Card,711,1
4fe54745-5827-4e80-a082-1918b18ad67d,6b57abec-eacf-4180-9ed7-3ae0fc415175,2022-03-11,36.09,Debit Card,617,0
80daa8ca-6230-4d27-9a4b-160621019bff,d57d5102-b716-4761-9179-703b47a99b30,2022-03-11,154.87,Wire Transfer,572,0
10b6a662-2ac1-45ca-8e5d-8f1296b31f4a,30137a80-ddf9-493a-9d1d-0eaa0d4fc743,2022-03-11,403.1,Debit Card,715,0
f2ce7eeb-4c56-4b8f-8bb4-32b3d2e76deb,5e9d870c-9f23-403a-82f5-010a254429c6,2022-03-11,102.11,Credit Card,674,0
85319f0f-ba53-4122-b4b7-96204a73b0bf,e87907ac-17f4-488c-9dfe-9121c37b2471,2022-03-11,339.87,Debit Card,591,0
6f04af36-567c-4d44-862c-92fd98abb2e7,5fcb995b-3714-40c3-ae37-1cff905d6a69,2022-03-11,37.41,Wire Transfer,665,0
2240063b-fed7-47be-afd0-d2f7e3524444,f8187871-a730-4128-932a-b0f60cc7754d,2022-03-11,3.23,Wire Transfer,690,0
7d7c59a5-e6c1-4650-bf02-f5b057bd56c9,13d3743a-003b-4d6e-9fe7-13bae3d6f86e,2022-03-11,374.6,Wire Transfer,654,0
2a35ce30-303c-404b-8007-93365bf7dda1,4ab1ab59-54f0-4ec2-a61f-c0611bb85112,2022-03-11,113.74,Credit Card,718,0
cfdfc6f9-eb0f-427c-a82a-3879f2b5a7ea,5850a652-79a6-470c-9c16-e6a26439a29b,2022-03-11,121.37,PayPal,677,0
396d1ffb-3a79-4efa-84e5-5bd56744acd4,b72423d6-87d5-492c-a64e-2b2dc97e4828,2022-03-11,192.48,Debit Card,665,0
3610901c-2196-43b5-bc21-109bba27bc64,a46c9460-b55f-4e5d-a502-fd39b0e0565a,2022-03-11,231.65,Wire Transfer,660,0
812faa38-96f6-4c09-859c-1ba0bbec721d,0c7d5796-e0b5-4dd0-8a77-fcc00f5d1a02,2022-03-12,7.62,PayPal,656,0
b60b4f87-5dd8-4ffc-9f87-8b322b429596,bbd6ef33-861f-4ba0-b39f-e641377c15a4,2022-03-12,95.31,Wire Transfer,693,0
600c9c71-0990-4647-8ac8-d87ea689d07f,c1e08486-a390-49f4-93bb-52ab8273400c,2022-03-12,174.4,Wire Transfer,642,0
c5709e30-417b-4634-a3ec-152ce0653245,492ce47f-0925-4906-bc3c-7b65ba6ecbfe,2022-03-12,231.27,Credit Card,697,1
